 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate over revenues
0.545263979,0.558166158,0.604100862,0.609615301,0.609615301,0.999081746,0.797530014,0.809440297,0.303534194,0.781706677,0.000143852,0.494983351
0.484960757,0.539576973,0.538786873,0.618227418,0.618025627,0.99897706,0.797438571,0.809358013,0.30359341,0.781666536,0.000383682,0.469099083
0.448934822,0.482283035,0.49986616,0.607972153,0.607972153,0.998826849,0.7972294,0.80916506,0.30354217,0.781431027,0.000372696,0.461838739
0.530151611,0.586295246,0.589378446,0.620259733,0.620259733,0.999074236,0.797468037,0.809402931,0.303441623,0.78166808,0.000322279,0.493549064
0.505045581,0.565252944,0.555811339,0.623538823,0.623538823,0.999071925,0.797575251,0.809464254,0.303633774,0.781716361,0.000377091,0.490776109
0.472870862,0.497001744,0.504845013,0.600585191,0.600585191,0.998872375,0.797240744,0.80911858,0.30346676,0.781361553,0.000208608,0.463011332
0.450884805,0.479666376,0.49199636,0.595533231,0.595482783,0.998746544,0.797220408,0.80915816,0.30369444,0.78140422,0.000252666,0.462435939
0.549456442,0.573048408,0.607687778,0.616930195,0.616930195,0.999115602,0.797495152,0.809408659,0.303402468,0.781747519,0.000227573,0.482366657
0.598108517,0.670791539,0.657904599,0.620065149,0.620065149,0.999217976,0.797678038,0.809575963,0.303507607,0.781854607,0.000175189,0.479301813
0.481792034,0.532926297,0.535949462,0.621960536,0.621960536,0.998953489,0.797387938,0.809314266,0.303554497,0.781570115,0.000470409,0.471404008
0.542972749,0.593600087,0.599817977,0.621247063,0.621247063,0.999172451,0.797565429,0.809472456,0.303406335,0.781732642,0.000239946,0.48805348
0.576073709,0.640536415,0.645858986,0.618011214,0.618011214,0.999095843,0.797526002,0.809466337,0.303497697,0.78173587,0.000264576,0.478654287
0.520791693,0.596543829,0.600781626,0.614407818,0.614407818,0.999053437,0.797479796,0.809449671,0.303505674,0.781715098,0.000249081,0.464906939
0.515624238,0.588366768,0.571979228,0.615056429,0.615056429,0.999071694,0.797514105,0.809432876,0.303527668,0.781699519,0.000241333,0.466758931
0.496660654,0.556476232,0.550082981,0.605644359,0.605644359,0.999005254,0.797421002,0.809341608,0.30350374,0.781601975,0.000156919,0.465536012
0.477843319,0.494058003,0.524813962,0.603129189,0.603129189,0.998905306,0.797268274,0.809195136,0.303445974,0.781559167,0.000216472,0.473794486
0.507775557,0.544537724,0.56448418,0.606055146,0.606055146,0.999022817,0.797420448,0.809344863,0.303466277,0.781605483,0.000145818,0.466599566
0.380441671,0.428259922,0.437871406,0.592708168,0.592708168,0.998726323,0.79716521,0.809127563,0.3036403,0.781371658,0.000228382,0.453363864
0.46628967,0.522078064,0.518924996,0.601925655,0.601925655,0.998962501,0.797344361,0.809273254,0.303459267,0.781528009,0.000139805,0.46935239
0.701945108,0.799989097,0.786069918,0.623625304,0.623625304,0.999295509,0.797782347,0.809697828,0.30352791,0.781985976,0.000154837,0.494005351
0.526446644,0.574738334,0.591787569,0.614732124,0.614732124,0.999007103,0.797458215,0.809394077,0.303564648,0.781657273,0.000300655,0.464402003
0.56339882,0.61202573,0.611060549,0.622364116,0.622277634,0.999123228,0.797601398,0.809494329,0.303572141,0.781769554,0.000305627,0.494052322
0.574074977,0.61960314,0.627228438,0.621852434,0.621852434,0.999078164,0.79759116,0.809505526,0.303648518,0.781769975,0.000343903,0.481786233
0.443621118,0.48833406,0.49403073,0.596527768,0.596527768,0.998879192,0.797143491,0.809084207,0.303282585,0.7813245,0.000136682,0.45426973
0.606493443,0.68349324,0.673483591,0.625210799,0.625210799,0.999177419,0.797638058,0.809550705,0.303523076,0.781827659,0.000298458,0.473677059
0.557402623,0.622110772,0.61769902,0.652438058,0.652438058,0.999279216,0.797906438,0.809821385,0.303778793,0.782124362,0.000633457,0.506046652
0.620192073,0.702845617,0.691632314,0.620908344,0.620908344,0.999207346,0.797683434,0.809604476,0.303539753,0.781885344,0.000199589,0.472663832
0.649783064,0.725686873,0.717169013,0.629311463,0.629311463,0.999308103,0.797804205,0.80969926,0.303539753,0.781988362,0.00023347,0.472304841
0.550723931,0.627834714,0.609079715,0.610948558,0.610948558,0.999092608,0.797543848,0.809456832,0.303535644,0.781726185,0.00015449,0.468485108
0.478623312,0.534507196,0.532469618,0.622457804,0.622457804,0.999000401,0.797394579,0.809320516,0.303467485,0.781579238,0.00043144,0.464621759
0.509579291,0.569505015,0.56244981,0.617254501,0.617254501,0.999036683,0.797488512,0.80940892,0.303555947,0.781673273,0.00031164,0.46071144
0.65368303,0.666321413,0.697414208,0.633239165,0.633239165,0.999274826,0.797853039,0.809722956,0.30369444,0.782003098,0.00032968,0.494996771
0.536830303,0.487788923,0.568874137,0.611006212,0.611006212,0.99883332,0.797110566,0.809053221,0.303321016,0.781391167,0.000414788,0.495911024
0.529907863,0.55353249,0.575512608,0.609499993,0.609499993,0.999040611,0.797506634,0.809425976,0.303579392,0.781692922,0.000183284,0.471474464
0.361819334,0.358700392,0.388778843,0.61992822,0.61992822,0.998515565,0.796853252,0.808809491,0.303536128,0.781028359,0.000876062,0.447126813
0.864963682,0.942706062,0.932598105,0.622371323,0.622371323,0.999308219,0.797792723,0.80967335,0.30351945,0.78195959,0.000121997,0.465458846
0.439331156,0.498855212,0.487445795,0.614818605,0.614818605,0.998803162,0.797321673,0.809251902,0.303753173,0.781505273,0.000506257,0.4502034
0.495100668,0.535215874,0.550564805,0.618191384,0.618191384,0.9989231,0.797389045,0.809315308,0.303619755,0.781573624,0.000440228,0.457524135
0.597036026,0.655473179,0.655816693,0.618638205,0.618638205,0.999104509,0.797555469,0.809471935,0.303531052,0.781742466,0.00026608,0.467681572
0.398430264,0.404546446,0.444402805,0.592873924,0.592873924,0.99876376,0.797150684,0.809090978,0.303536369,0.781331798,0.000193575,0.450357733
0.081411788,0.091255997,0.091760801,0.602934606,0.602934606,0.973874888,0.767759008,0.781429379,0.304247689,0.751272214,0.025263105,0.411734313
0.384585385,0.387265591,0.429198565,0.556976895,0.556976895,0.997956432,0.796075226,0.808078824,0.303346636,0.780242252,0.000425542,0.453378962
0.38287915,0.40956171,0.419026714,0.609622508,0.609622508,0.998773928,0.797132839,0.809074182,0.303484162,0.781313693,0.000452139,0.455017908
0.496075659,0.55762102,0.551635527,0.613110595,0.613110595,0.998325952,0.798137882,0.810019936,0.30617693,0.782329696,0.000956429,0.46833413
0.487300736,0.539849542,0.541999036,0.60970899,0.60970899,0.998977638,0.797401081,0.809326635,0.303526701,0.78158808,0.000249775,0.463996041
0.500024375,0.527802006,0.555971947,0.591511841,0.591511841,0.998778897,0.7973178,0.809252162,0.303796921,0.781309483,0.000156572,0.444583679
0.515136743,0.569777584,0.571069115,0.605521844,0.605521844,0.999052166,0.79748948,0.809405665,0.303525251,0.781678747,0.000107889,0.469500013
0.489250719,0.541484954,0.541303068,0.607164992,0.607208233,0.999016231,0.797426259,0.809339785,0.303489963,0.781632711,0.000170911,0.464188957
0.481597036,0.442215438,0.506344023,0.604628202,0.604671442,0.998837364,0.796979281,0.808886308,0.303083426,0.781241833,0.000309212,0.467646343
0.35655438,0.323648059,0.359815836,0.593443261,0.593443261,0.998311162,0.795956253,0.807652948,0.302396517,0.780099795,0.000655659,0.446299791
0.571003754,0.657163105,0.640344772,0.627776416,0.627682728,0.999243743,0.797778612,0.809702384,0.303629423,0.781982467,0.000271746,0.49346351
0.508653049,0.576646315,0.561539697,0.607626227,0.607626227,0.999074582,0.797553809,0.809457093,0.303590993,0.781685905,0.000119221,0.463789705
0.482620777,0.551351941,0.538305048,0.62296228,0.622883005,0.999098963,0.797517563,0.809446156,0.303476428,0.78172408,0.000339624,0.477318974
0.499975625,0.55892935,0.552920392,0.619085026,0.619085026,0.999046158,0.797469144,0.80938262,0.303502531,0.781643097,0.00033153,0.468045595
0.535562814,0.58678587,0.582258151,0.615632973,0.615517664,0.999091221,0.797527801,0.809431704,0.303510507,0.78168801,0.000229192,0.474118249
0.530785356,0.598288269,0.589378446,0.61359345,0.61359345,0.99912057,0.797543156,0.809459306,0.303475945,0.781726185,0.000168945,0.467926491
0.425973773,0.487625382,0.481449756,0.623128036,0.623128036,0.998702174,0.797027285,0.80901963,0.303449841,0.7812445,0.000740652,0.460018621
0.585531127,0.662069341,0.643985224,0.624165814,0.624050505,0.999236002,0.797736695,0.809627912,0.303572866,0.781902326,0.000221328,0.489922247
0.553063911,0.6150785,0.610471653,0.628417821,0.628396201,0.999173144,0.797762288,0.809650957,0.303748823,0.781957484,0.000353848,0.478050376
0.51767172,0.566016136,0.570266074,0.628843022,0.628843022,0.99911641,0.797524619,0.809424804,0.3034525,0.781691659,0.000417795,0.468072436
0.656608005,0.694341474,0.688473687,0.647364476,0.647364476,0.999541624,0.798090846,0.809843909,0.30355208,0.782143029,0.000289438,0.504756633
0.551893921,0.620693415,0.613844424,0.61743467,0.61743467,0.99911953,0.797552563,0.809471805,0.303494555,0.781750747,0.00023162,0.463504525
0.607614683,0.634648932,0.655602548,0.628165583,0.628165583,0.999379396,0.797851932,0.809682074,0.303474011,0.781962256,0.000143736,0.484203551
0.521327938,0.559092891,0.567535735,0.60606956,0.60609118,0.999004907,0.797477583,0.809390171,0.303603562,0.781654326,0.000164319,0.465967137
0.603227222,0.671772787,0.659028856,0.630089797,0.630097003,0.999248134,0.797697821,0.809590285,0.303479328,0.781868502,0.000306205,0.483946889
0.609857164,0.681530746,0.676428074,0.620079563,0.620043529,0.999205497,0.797665311,0.809575051,0.303511716,0.7818518,0.000187447,0.478630801
0.561302589,0.609954208,0.612345415,0.612440364,0.612440364,0.999111095,0.797524204,0.809436391,0.303462651,0.781704852,0.000159925,0.472762806
0.614585872,0.68114915,0.669896675,0.615150117,0.615150117,0.999176957,0.797633216,0.809527139,0.303515341,0.781797624,0.000137492,0.477421303
0.538829035,0.578881378,0.604207934,0.622414563,0.622414563,0.999102776,0.797511476,0.809447198,0.303457817,0.781723519,0.000328408,0.475411624
0.548481451,0.581988661,0.609186787,0.617895905,0.617895905,0.999100465,0.797488512,0.80940892,0.303422529,0.781734045,0.000258101,0.474873137
0.632574465,0.691016136,0.696825312,0.625643206,0.625643206,0.99923034,0.797674441,0.809575833,0.303475703,0.781852782,0.000252434,0.473036243
0.54170526,0.572721326,0.598318968,0.61373038,0.61373038,0.999151075,0.797604995,0.80950136,0.303519934,0.781773624,0.000140498,0.468283804
0.691756447,0.777747492,0.761282724,0.620865103,0.620865103,0.999281412,0.797756062,0.8096533,0.303511474,0.781937835,0.000124656,0.475019082
0.520645444,0.558275185,0.587504684,0.60510385,0.60510385,0.999028363,0.79744867,0.809410222,0.30350374,0.781690817,0.000124887,0.468434782
0.501096865,0.457206716,0.476363831,0.607280301,0.607280301,0.99896227,0.797373413,0.809039159,0.303510266,0.781294886,0.000226069,0.487993089
0.493589431,0.543665504,0.542695005,0.609363064,0.609363064,0.999007218,0.79741367,0.809337572,0.303486821,0.781595799,0.000214506,0.473628411
0.509189295,0.546881814,0.556989132,0.609990055,0.609990055,0.99898954,0.797421278,0.809347987,0.303537094,0.781607168,0.000242374,0.476607702
0.352995661,0.402256869,0.390973821,0.60009513,0.600246472,0.998705178,0.794430081,0.806450576,0.29890566,0.778450949,0.000370499,0.46435
0.538975284,0.585532054,0.576047968,0.607402816,0.607410023,0.999028479,0.797871853,0.809714753,0.304242855,0.781649834,0.000161891,0.487078835
0.534002827,0.559638029,0.593340115,0.614753744,0.614688883,0.99905621,0.797503176,0.809422851,0.303540478,0.781680431,0.000250816,0.481371883
0.52912787,0.546990842,0.572675197,0.613651105,0.613636691,0.99908995,0.797474539,0.80939603,0.303420112,0.781654606,0.000200282,0.477731646
0.472139619,0.535379416,0.525188715,0.610523357,0.610595425,0.998909812,0.797409243,0.809333926,0.303682839,0.781598185,0.000331877,0.46745846
0.535855311,0.599160488,0.594410836,0.627098978,0.627098978,0.99921971,0.797685924,0.809590936,0.303518,0.781865273,0.000286547,0.496932639
0.45376103,0.50757741,0.498206542,0.611316104,0.611308898,0.998966546,0.797318353,0.809236538,0.303405368,0.781490255,0.000286432,0.46188571
0.555013894,0.611317052,0.607848386,0.61723288,0.617254501,0.999107744,0.797632663,0.809533388,0.303659152,0.781809133,0.000240524,0.488415826
0.58631112,0.613497601,0.626050645,0.615618559,0.615229392,0.999181695,0.797755232,0.809608252,0.30371861,0.78189194,0.000134023,0.486293752
0.490566958,0.547372438,0.542480861,0.610184638,0.610184638,0.999128312,0.797460429,0.809369079,0.303315215,0.781613624,0.000106501,0.465458846
0.485350753,0.555985608,0.539001017,0.612887185,0.612887185,0.999026746,0.797533888,0.809446677,0.30365601,0.781647168,0.000251509,0.469218188
0.639106908,0.70726123,0.694898014,0.634810245,0.634810245,0.999480269,0.798016557,0.809862006,0.30355063,0.782162397,0.000149402,0.504493261
0.507921806,0.561655037,0.556239627,0.61815535,0.61815535,0.999086253,0.797477168,0.80938952,0.303432439,0.781650536,0.000276487,0.479363881
0.54170526,0.611971217,0.588575406,0.660581732,0.6606538,0.999634871,0.798215076,0.809990251,0.303574074,0.782225976,0.000409353,0.51602627
0.507726807,0.560346707,0.557845709,0.603871488,0.605046196,0.999047544,0.797495982,0.80941556,0.303546037,0.781686466,0.000104767,0.473237546
0.537707795,0.600523332,0.591787569,0.621081307,0.621081307,0.999137671,0.797587425,0.809489772,0.303517275,0.781758185,0.000271977,0.480568347
0.574416224,0.620202791,0.629637561,0.620122804,0.620122804,0.99925784,0.797742367,0.809619188,0.303536853,0.781893905,0.000136335,0.476755324
0.571832496,0.642389882,0.63466995,0.626169302,0.626169302,0.999231842,0.79774873,0.80965317,0.303602111,0.781929274,0.000259257,0.477800424
0.517086725,0.621402093,0.574281278,0.618191384,0.618191384,0.999138827,0.797710963,0.809617366,0.303730937,0.781744291,0.00022445,0.458094495
0.44683859,0.496075011,0.494726698,0.603914729,0.603914729,0.998704138,0.797103787,0.809022885,0.303579392,0.781324079,0.000430399,0.453675885
0.552283918,0.576046664,0.614219177,0.61220254,0.61220254,0.999140906,0.79760541,0.809523103,0.303542412,0.781792431,0.000126275,0.484319301
0.528932872,0.590601832,0.5832218,0.626954842,0.626954842,0.999195791,0.79770294,0.809589894,0.303597761,0.781878186,0.000308171,0.478011793
0.524496661,0.58226123,0.58295412,0.610047709,0.610047709,0.999030328,0.797465824,0.809387697,0.303529602,0.781648992,0.00020248,0.474388331
0.489884464,0.531018317,0.539804058,0.613924963,0.613924963,0.998944592,0.797374243,0.809307496,0.303548696,0.781574045,0.000350263,0.466777384
0.510164286,0.571085914,0.555168906,0.6248937,0.6248937,0.999086137,0.79761371,0.809491986,0.303670996,0.781709905,0.000384723,0.488355435
0.496904402,0.55075229,0.55484769,0.606422693,0.606422693,0.999024897,0.797424599,0.809357101,0.303468694,0.781607168,0.000149634,0.464459039
0.483108273,0.517226341,0.51303603,0.607049684,0.607107338,0.998914549,0.797361654,0.809258021,0.303589785,0.781438465,0.000271052,0.463372
0.56690879,0.595562582,0.603672573,0.62511711,0.625052249,0.999227336,0.797587149,0.809461129,0.303329475,0.781730957,0.000245959,0.480767973
0.648369327,0.731247274,0.715670004,0.626183716,0.626183716,0.999347851,0.797892466,0.809781414,0.303610813,0.782076081,0.000143389,0.489692425
0.533466582,0.589129961,0.592697682,0.621189409,0.621189409,0.999078511,0.797525034,0.809443292,0.30353226,0.781709905,0.000332917,0.474987209
0.548822698,0.598397296,0.602120028,0.626003546,0.626003546,0.999197987,0.797621872,0.80953482,0.303451533,0.781810256,0.00029071,0.473069794
0.481743285,0.542629743,0.535895926,0.600650053,0.600650053,0.998969665,0.797396377,0.809334577,0.303535161,0.781582325,0.000112283,0.467641311
0.453614781,0.439380724,0.513999679,0.612490811,0.612490811,0.998875148,0.797092581,0.809089285,0.303202341,0.781464711,0.00039698,0.454969259
0.556476381,0.608482338,0.613737352,0.618299485,0.618299485,0.999125539,0.797553255,0.809461259,0.303483196,0.781730396,0.000239599,0.464636857
0.469458392,0.535324902,0.521119974,0.610083743,0.610083743,0.998981682,0.79739278,0.809318433,0.30350374,0.781577132,0.000251741,0.460904356
0.505240579,0.567051897,0.557256812,0.616555442,0.616555442,0.99904766,0.797527247,0.809444594,0.303600661,0.781705834,0.000289438,0.477872558
0.433676205,0.491604884,0.496975213,0.600152784,0.600152784,0.99890207,0.797305072,0.809253724,0.303517033,0.781507237,0.000171951,0.464239283
0.666747916,0.758013519,0.74029659,0.624374811,0.624374811,0.999349931,0.797863276,0.809764098,0.303555463,0.782057414,0.000112283,0.494451574
0.547603958,0.591637593,0.598479576,0.609809885,0.609809885,0.999036221,0.797479243,0.809398634,0.30354072,0.781662045,0.00019265,0.462699311
0.535904061,0.582751853,0.592269393,0.622630767,0.622457804,0.999102083,0.797506358,0.809431314,0.303450083,0.781729835,0.000329564,0.46188571
0.576658704,0.60341256,0.623159698,0.608289252,0.608289252,0.999043847,0.797477445,0.809392124,0.303521867,0.781661203,0.000160619,0.486260201
0.683030273,0.767389882,0.757963488,0.62682512,0.626731432,0.999274479,0.7977479,0.809654602,0.303511716,0.781940221,0.000225722,0.486820496
0.563203822,0.627671173,0.624872852,0.652654261,0.652654261,0.99933907,0.79786466,0.809774904,0.303580842,0.782110327,0.000577142,0.497751273
0.639350656,0.71849106,0.708442636,0.622306462,0.622306462,0.999223638,0.797717327,0.809629604,0.303564648,0.781912431,0.000205602,0.472158896
0.660897967,0.724269516,0.728572193,0.622919039,0.622919039,0.999234962,0.797723276,0.809623094,0.303551355,0.781905975,0.000204098,0.490777786
