cliente_id,respuesta,cobertura,genero,estado,prima_mensual,meses_sin_reclamo,meses_poliza,reclamos,polizas,poliza_tipo,canal
XZ62712,No,Extended,F,Single,127,20,46,1,2,Personal Auto,Call Center
SL70555,No,Basic,M,Divorced,103,9,68,0,4,Personal Auto,Agent
XI31845,No,Extended,F,Divorced,133,4,34,0,2,Personal Auto,Branch
DQ34772,No,Extended,M,Married,88,28,23,0,4,Personal Auto,Branch
XU57332,No,Basic,F,Single,112,30,57,0,4,Personal Auto,Call Center
SJ87108,Yes,Extended,F,Single,123,1,67,3,1,Corporate Auto,Agent
PL33465,Yes,Premium,F,Divorced,111,18,63,0,1,Personal Auto,Agent
XL80761,No,Basic,M,Married,116,2,15,0,3,Corporate Auto,Branch
SB41594,No,Basic,M,Married,65,7,51,0,1,Personal Auto,Agent
UB51030,No,Basic,F,Single,62,3,44,0,2,Special Auto,Agent
KT46283,Yes,Basic,M,Married,118,31,83,0,1,Corporate Auto,Agent
WZ65217,No,Extended,M,Married,136,30,75,0,2,Personal Auto,Agent
JB11283,No,Basic,M,Divorced,64,35,85,0,2,Personal Auto,Branch
TM13014,No,Basic,M,Married,68,28,65,0,1,Personal Auto,Branch
QS81789,No,Basic,F,Married,73,5,51,0,2,Corporate Auto,Web
FP78531,No,Basic,F,Single,118,12,8,2,2,Personal Auto,Call Center
RN41087,No,Basic,F,Married,73,29,82,0,1,Personal Auto,Call Center
WJ88394,No,Basic,F,Married,113,6,86,0,7,Personal Auto,Branch
LH94971,No,Extended,M,Married,90,31,9,0,4,Corporate Auto,Agent
VW34309,No,Basic,F,Married,74,13,52,0,7,Personal Auto,Branch
XH47320,No,Basic,F,Single,73,18,36,1,1,Personal Auto,Call Center
GX13549,No,Basic,F,Single,70,18,74,0,3,Personal Auto,Call Center
VY32314,No,Basic,M,Single,110,12,16,0,1,Personal Auto,Web
TF65501,No,Basic,F,Married,115,2,51,0,1,Personal Auto,Web
EO24423,No,Basic,M,Married,62,34,85,0,1,Personal Auto,Branch
LA79102,No,Extended,F,Married,95,10,25,1,4,Personal Auto,Agent
FT74388,No,Basic,M,Single,117,10,0,0,1,Personal Auto,Branch
ZE59592,No,Basic,M,Married,69,12,79,0,3,Personal Auto,Agent
JU64043,No,Basic,M,Single,68,8,82,5,6,Personal Auto,Agent
TR96772,No,Extended,F,Married,132,28,25,0,2,Personal Auto,Branch
DQ35195,No,Premium,F,Single,119,5,69,0,7,Corporate Auto,Agent
No74162,No,Basic,M,Divorced,104,25,64,0,7,Personal Auto,Agent
XP52012,No,Extended,M,Single,89,35,22,0,2,Personal Auto,Agent
HQ16068,No,Basic,M,Married,103,2,91,0,2,Special Auto,Call Center
QM78112,Yes,Basic,M,Married,71,4,41,0,1,Personal Auto,Agent
GI30974,No,Basic,M,Single,65,31,52,0,1,Corporate Auto,Agent
NM51858,No,Basic,M,Married,117,1,76,0,1,Personal Auto,Web
ZL37444,Yes,Extended,M,Divorced,137,2,40,0,5,Personal Auto,Agent
CI60365,Yes,Basic,F,Married,109,10,59,0,2,Special Auto,Agent
IX45386,No,Basic,M,Single,63,11,5,0,1,Personal Auto,Web
ZO29478,Yes,Basic,F,Married,113,10,15,0,2,Personal Auto,Branch
NG34818,No,Extended,M,Married,80,23,78,0,3,Personal Auto,Web
EE95568,No,Extended,F,Single,135,9,6,0,9,Personal Auto,Call Center
LM84166,No,Extended,M,Single,92,33,41,1,1,Personal Auto,Agent
RO32883,No,Premium,F,Married,117,18,84,4,8,Personal Auto,Branch
OI68331,No,Basic,F,Married,65,27,16,0,3,Personal Auto,Web
PW95813,Yes,Extended,F,Married,78,10,63,0,1,Personal Auto,Agent
LM50087,No,Basic,F,Married,62,26,42,0,1,Corporate Auto,Agent
JD82896,No,Extended,F,Single,139,5,29,0,1,Personal Auto,Branch
KA62636,No,Basic,M,Single,67,14,32,5,3,Personal Auto,Agent
VG85511,No,Basic,M,Married,116,7,55,0,9,Personal Auto,Web
GT18023,No,Extended,F,Married,139,12,10,0,3,Special Auto,Agent
VI35467,No,Basic,F,Married,106,19,8,0,1,Personal Auto,Web
LF75926,No,Basic,M,Married,63,16,5,0,5,Personal Auto,Agent
SS13550,No,Basic,M,Single,192,1,27,0,1,Personal Auto,Call Center
AA34092,No,Extended,M,Married,240,1,23,0,2,Personal Auto,Web
GQ15708,No,Basic,M,Married,194,25,49,0,3,Personal Auto,Agent
JR72064,No,Basic,M,Married,70,2,80,0,2,Personal Auto,Branch
AN79079,Yes,Basic,M,Married,105,3,56,0,2,Personal Auto,Agent
DS45844,No,Basic,M,Married,117,8,64,0,1,Corporate Auto,Agent
QJ90136,No,Extended,F,Divorced,133,0,35,0,3,Personal Auto,Agent
OS95734,No,Extended,F,Married,88,27,54,0,3,Personal Auto,Agent
KT21352,No,Basic,M,Married,64,24,73,0,2,Personal Auto,Branch
CG33085,No,Extended,M,Divorced,124,13,1,0,2,Personal Auto,Agent
IU94124,No,Extended,M,Single,77,10,36,1,2,Personal Auto,Branch
HW93117,No,Basic,F,Single,116,10,99,0,3,Corporate Auto,Branch
ON63161,No,Premium,F,Divorced,114,23,54,0,9,Personal Auto,Call Center
HT64629,No,Basic,F,Single,117,15,68,0,2,Personal Auto,Branch
XE59612,No,Extended,M,Single,91,25,15,0,6,Corporate Auto,Call Center
VZ39362,No,Basic,F,Married,113,26,13,1,8,Personal Auto,Call Center
SL71970,No,Basic,F,Single,67,21,28,0,1,Special Auto,Agent
YO29244,No,Basic,F,Divorced,100,30,59,0,7,Personal Auto,Branch
TN85931,No,Basic,F,Married,74,0,83,0,7,Special Auto,Branch
PP92749,Yes,Extended,F,Married,99,12,28,0,1,Special Auto,Agent
MB54287,No,Basic,F,Single,73,23,59,0,1,Personal Auto,Branch
JQ93340,No,Basic,M,Married,68,10,93,0,4,Special Auto,Call Center
LN20978,No,Extended,F,Married,90,32,43,0,2,Corporate Auto,Web
ZD59913,Yes,Basic,F,Divorced,65,23,27,0,1,Corporate Auto,Agent
BG80246,No,Basic,F,Married,72,25,32,0,4,Personal Auto,Branch
VP48253,No,Basic,M,Single,70,15,29,4,3,Personal Auto,Agent
BR39076,No,Basic,F,Divorced,67,7,4,0,2,Personal Auto,Agent
ZD29731,No,Basic,M,Married,61,8,99,2,3,Personal Auto,Call Center
QR88427,No,Basic,F,Single,63,13,49,0,7,Personal Auto,Agent
WN69789,No,Basic,F,Married,63,6,41,0,1,Personal Auto,Call Center
LZ39487,No,Basic,F,Married,64,2,56,0,3,Personal Auto,Branch
GO42840,No,Basic,M,Married,62,15,69,0,1,Personal Auto,Agent
SR96970,No,Extended,M,Married,98,29,37,0,1,Personal Auto,Call Center
ED90879,No,Premium,M,Single,102,6,74,3,9,Corporate Auto,Agent
SS69401,No,Basic,F,Married,61,33,2,0,8,Corporate Auto,Web
VF32335,No,Basic,M,Single,192,35,34,0,2,Personal Auto,Web
WX14028,No,Basic,F,Single,104,20,25,0,2,Personal Auto,Agent
FP99321,No,Extended,M,Single,89,12,73,4,1,Personal Auto,Branch
QF21628,No,Extended,M,Married,77,10,71,0,1,Personal Auto,Branch
OR40901,Yes,Basic,M,Married,105,3,56,0,2,Corporate Auto,Agent
NF82527,No,Basic,M,Married,71,11,68,0,1,Personal Auto,Call Center
GD84658,No,Extended,F,Single,129,2,69,0,2,Corporate Auto,Agent
PA14842,No,Basic,F,Married,72,13,34,0,1,Special Auto,Branch
SA45648,No,Extended,M,Married,137,18,28,4,3,Personal Auto,Call Center
IQ37561,No,Extended,F,Married,95,7,15,0,5,Personal Auto,Branch
TP34946,No,Basic,M,Married,67,14,82,0,8,Corporate Auto,Branch
TL20040,No,Basic,M,Married,118,27,9,0,2,Personal Auto,Call Center
JM96431,No,Extended,M,Single,80,27,0,0,1,Personal Auto,Call Center
LN10007,No,Basic,F,Married,112,1,45,0,2,Corporate Auto,Call Center
WY17451,No,Extended,F,Single,87,12,12,1,2,Personal Auto,Call Center
XS30210,No,Basic,M,Married,65,6,50,0,2,Corporate Auto,Branch
UD27331,No,Extended,M,Single,88,14,22,3,1,Personal Auto,Agent
HC52114,No,Basic,F,Single,63,21,27,0,4,Corporate Auto,Branch
WG50184,Yes,Basic,F,Married,66,32,30,0,7,Corporate Auto,Branch
BQ99053,No,Premium,M,Married,105,1,37,0,4,Personal Auto,Web
IY77611,No,Basic,M,Single,115,22,15,1,2,Corporate Auto,Call Center
ER24015,No,Premium,M,Single,198,29,96,5,1,Personal Auto,Agent
SG71810,No,Basic,F,Married,73,28,69,0,2,Personal Auto,Agent
OQ10108,No,Extended,M,Married,126,16,69,0,8,Personal Auto,Branch
ON45263,No,Basic,F,Divorced,69,9,68,0,1,Personal Auto,Call Center
RD15786,Yes,Basic,M,Divorced,63,21,12,0,1,Personal Auto,Agent
TU64352,No,Basic,F,Single,116,18,86,0,1,Personal Auto,Agent
CR12479,No,Basic,F,Divorced,73,10,51,0,1,Personal Auto,Agent
AW36627,Yes,Basic,F,Married,110,6,62,0,1,Personal Auto,Agent
UD31660,No,Premium,M,Married,103,24,57,1,1,Personal Auto,Branch
QL18084,No,Extended,M,Married,229,32,62,0,5,Corporate Auto,Agent
DJ11965,Yes,Extended,F,Divorced,139,3,51,0,1,Personal Auto,Agent
LT16517,No,Extended,F,Married,134,3,89,0,5,Personal Auto,Web
JG77605,No,Basic,F,Married,73,34,66,0,4,Personal Auto,Web
PD94851,No,Basic,M,Married,65,22,24,0,1,Personal Auto,Agent
NK27819,Yes,Extended,M,Married,96,28,90,5,5,Personal Auto,Agent
PL28709,Yes,Basic,F,Single,63,29,51,0,9,Personal Auto,Web
DY35560,No,Basic,M,Single,61,0,62,0,1,Personal Auto,Agent
LX23185,No,Extended,F,Single,82,14,56,3,1,Personal Auto,Branch
NA39347,No,Basic,M,Divorced,73,27,84,0,3,Personal Auto,Web
SI32097,No,Extended,F,Married,87,8,96,0,3,Personal Auto,Branch
JD50909,No,Basic,F,Married,74,31,12,0,1,Corporate Auto,Agent
FB55024,No,Extended,F,Married,82,15,64,0,1,Personal Auto,Call Center
NQ51389,No,Basic,M,Single,62,19,3,2,2,Corporate Auto,Agent
EA23961,No,Basic,F,Married,64,21,47,0,9,Personal Auto,Web
RQ78687,No,Basic,M,Divorced,74,11,50,0,1,Personal Auto,Agent
ZE42703,No,Extended,M,Divorced,127,34,34,1,1,Corporate Auto,Branch
LZ34164,No,Basic,F,Married,61,23,31,0,3,Personal Auto,Call Center
CO44659,No,Extended,F,Married,83,8,75,0,1,Personal Auto,Agent
YQ53901,Yes,Basic,F,Married,66,15,66,0,8,Personal Auto,Agent
LX46285,Yes,Extended,F,Single,122,15,47,0,9,Personal Auto,Branch
GH90738,No,Extended,F,Married,91,3,62,2,1,Personal Auto,Web
FK10455,No,Extended,M,Married,123,11,2,0,6,Personal Auto,Call Center
GJ77362,No,Basic,M,Married,61,6,20,1,9,Special Auto,Call Center
WJ26538,No,Extended,M,Married,80,0,45,0,1,Personal Auto,Agent
IN67175,No,Basic,F,Married,72,29,8,1,9,Personal Auto,Agent
LA52988,No,Basic,F,Married,103,30,92,0,1,Personal Auto,Branch
ZH89968,Yes,Premium,F,Single,116,23,21,0,2,Personal Auto,Agent
YA17061,No,Extended,F,Married,96,15,29,0,1,Corporate Auto,Web
NT76210,Yes,Basic,M,Married,101,1,83,4,1,Personal Auto,Agent
XL58577,Yes,Basic,M,Divorced,115,2,75,0,2,Personal Auto,Branch
WJ57919,Yes,Basic,M,Single,69,12,89,0,1,Special Auto,Call Center
FG77231,Yes,Basic,F,Married,106,34,36,1,2,Personal Auto,Branch
UH32376,No,Premium,M,Married,106,6,5,0,1,Personal Auto,Branch
RA43827,No,Basic,F,Single,117,11,63,0,5,Special Auto,Branch
WA67245,No,Premium,F,Married,185,26,79,0,2,Personal Auto,Branch
GT65478,No,Basic,F,Married,68,9,37,0,2,Personal Auto,Agent
SZ35936,Yes,Basic,F,Married,113,10,15,0,2,Corporate Auto,Branch
AT41276,No,Basic,M,Married,70,6,62,1,2,Personal Auto,Call Center
JD94356,No,Basic,F,Single,68,3,36,0,9,Personal Auto,Agent
PU88199,Yes,Basic,M,Married,110,23,25,1,8,Corporate Auto,Branch
OR33365,No,Basic,F,Married,69,13,90,0,3,Corporate Auto,Agent
KQ36942,No,Basic,M,Married,104,11,18,0,1,Corporate Auto,Web
LN62857,No,Extended,F,Married,77,20,6,0,4,Personal Auto,Agent
GY99465,No,Basic,F,Single,69,18,71,2,2,Corporate Auto,Branch
JV58396,No,Extended,M,Single,88,29,19,0,1,Personal Auto,Agent
WC83553,No,Basic,M,Married,61,1,47,0,6,Personal Auto,Agent
CB95310,No,Basic,F,Married,68,25,36,0,1,Personal Auto,Branch
YY71144,Yes,Basic,M,Married,74,22,94,3,2,Personal Auto,Agent
TP96247,No,Basic,F,Married,110,12,45,1,1,Personal Auto,Agent
HC16500,No,Basic,M,Married,68,19,48,0,2,Personal Auto,Call Center
AM29546,No,Basic,M,Married,66,24,66,0,5,Personal Auto,Call Center
ZM31116,No,Extended,M,Married,99,28,93,0,6,Personal Auto,Branch
VG40704,No,Extended,F,Married,79,10,71,0,1,Personal Auto,Branch
PJ73790,Yes,Extended,F,Married,99,12,28,0,1,Special Auto,Agent
KE36052,Yes,Basic,M,Married,73,17,44,0,7,Corporate Auto,Call Center
HW97280,No,Extended,M,Married,122,23,38,0,2,Personal Auto,Web
WX10701,No,Extended,M,Married,96,6,8,0,1,Corporate Auto,Web
CC16034,No,Basic,F,Married,71,8,71,0,2,Personal Auto,Web
YA83600,No,Basic,F,Single,73,16,15,2,1,Personal Auto,Branch
UE10014,No,Basic,M,Single,189,24,93,0,6,Personal Auto,Agent
NV11692,No,Basic,F,Single,68,0,93,3,5,Personal Auto,Agent
XJ52902,No,Basic,M,Married,70,29,60,0,1,Corporate Auto,Call Center
EI89831,No,Basic,F,Married,64,24,99,0,2,Corporate Auto,Call Center
ZY57929,No,Basic,F,Divorced,104,7,27,0,3,Personal Auto,Agent
KI70852,No,Basic,F,Single,101,12,38,0,1,Personal Auto,Call Center
WD38067,Yes,Extended,F,Married,88,7,3,0,2,Personal Auto,Call Center
NQ45562,No,Premium,M,Married,180,24,9,2,1,Personal Auto,Agent
RU75129,No,Basic,F,Married,69,7,90,0,1,Personal Auto,Call Center
KC16062,No,Basic,F,Married,100,20,48,0,6,Corporate Auto,Agent
VK57280,No,Basic,M,Single,72,23,7,0,3,Personal Auto,Call Center
AP90638,No,Extended,M,Single,84,35,42,0,2,Personal Auto,Call Center
GF12712,No,Extended,F,Divorced,121,28,99,0,3,Corporate Auto,Call Center
QQ26855,Yes,Basic,F,Single,113,12,59,0,7,Personal Auto,Agent
ZJ90079,No,Basic,F,Married,69,30,33,0,7,Corporate Auto,Agent
CE75354,No,Basic,F,Married,74,15,25,0,5,Corporate Auto,Branch
CP38401,No,Extended,M,Single,136,20,98,3,6,Personal Auto,Web
ZZ42291,No,Extended,F,Married,125,5,49,3,2,Personal Auto,Agent
EI57866,No,Basic,M,Married,64,11,56,0,1,Special Auto,Call Center
KL39986,No,Basic,F,Single,61,12,77,0,2,Personal Auto,Branch
PL18921,Yes,Basic,F,Married,62,0,59,0,2,Personal Auto,Agent
SR71068,Yes,Basic,M,Single,103,6,20,0,1,Personal Auto,Web
JM47657,Yes,Basic,F,Divorced,65,23,27,0,1,Personal Auto,Agent
JZ54775,No,Extended,F,Married,92,8,86,0,9,Personal Auto,Agent
LO57469,No,Extended,F,Married,97,33,20,0,7,Corporate Auto,Agent
DA99797,No,Extended,F,Single,136,2,23,0,2,Personal Auto,Call Center
WA63124,No,Basic,F,Single,65,27,37,2,1,Personal Auto,Call Center
YV97407,No,Basic,M,Single,109,23,31,0,6,Personal Auto,Agent
UQ71296,No,Basic,M,Married,70,4,8,0,5,Personal Auto,Branch
LY14687,No,Basic,F,Married,114,15,89,0,1,Personal Auto,Agent
AM32820,No,Basic,M,Single,112,13,33,0,1,Personal Auto,Agent
ZP47993,No,Premium,F,Married,103,22,6,0,8,Personal Auto,Web
WN13366,Yes,Basic,F,Single,71,25,29,0,3,Personal Auto,Call Center
MK87221,No,Extended,F,Married,87,25,50,0,1,Personal Auto,Agent
BC77846,No,Extended,M,Married,89,4,86,0,7,Personal Auto,Agent
YL27602,No,Basic,M,Single,66,4,6,2,2,Personal Auto,Agent
QS70017,No,Premium,M,Married,110,20,24,0,6,Personal Auto,Agent
PZ80067,No,Premium,M,Divorced,140,15,87,0,1,Personal Auto,Branch
FV62588,No,Basic,M,Married,69,11,47,0,2,Personal Auto,Agent
IN56924,No,Basic,F,Single,62,1,9,5,2,Personal Auto,Agent
IX67925,No,Basic,M,Single,74,13,42,1,1,Personal Auto,Branch
IS58553,No,Extended,F,Married,126,20,32,0,2,Personal Auto,Branch
AB78984,No,Extended,M,Single,96,8,82,0,2,Personal Auto,Web
WN13947,No,Basic,M,Single,70,3,35,0,5,Corporate Auto,Agent
VA91846,No,Basic,M,Married,70,5,22,1,3,Special Auto,Branch
KM58067,No,Basic,F,Married,112,35,49,0,1,Personal Auto,Call Center
EL42453,No,Basic,M,Married,64,21,32,0,1,Personal Auto,Branch
TP10619,No,Basic,F,Married,63,23,40,0,8,Personal Auto,Agent
AH41065,No,Extended,M,Married,79,11,33,1,2,Personal Auto,Web
SS63511,Yes,Basic,M,Married,107,29,29,0,9,Corporate Auto,Agent
NE21279,No,Basic,F,Married,112,16,12,0,1,Personal Auto,Agent
TN71995,No,Extended,M,Divorced,84,4,52,1,4,Personal Auto,Agent
OM13505,No,Basic,M,Single,64,10,94,0,8,Corporate Auto,Agent
KI83797,No,Basic,F,Single,63,25,96,0,8,Personal Auto,Branch
SH60585,No,Basic,F,Married,72,24,86,0,3,Personal Auto,Web
GU33167,No,Basic,M,Married,69,26,3,0,3,Personal Auto,Branch
BX20846,Yes,Extended,F,Married,95,3,54,0,1,Personal Auto,Branch
VK69632,No,Basic,F,Single,74,6,60,0,1,Personal Auto,Branch
RU72450,No,Basic,M,Single,67,20,14,0,2,Corporate Auto,Branch
KN15789,No,Extended,F,Single,97,31,43,0,7,Personal Auto,Agent
GG29821,No,Basic,M,Married,103,25,75,0,7,Corporate Auto,Web
RN98239,Yes,Extended,M,Divorced,95,12,17,1,6,Personal Auto,Agent
NE83217,No,Extended,F,Single,96,3,99,1,1,Personal Auto,Web
YU72630,Yes,Basic,M,Married,65,8,23,0,1,Personal Auto,Call Center
EZ80325,No,Extended,F,Married,132,5,88,3,1,Personal Auto,Branch
CE41738,No,Basic,F,Married,72,1,51,0,1,Personal Auto,Branch
HF15113,No,Basic,F,Divorced,64,17,5,0,3,Personal Auto,Web
WZ83320,No,Premium,F,Married,112,19,71,0,8,Personal Auto,Web
XX31571,No,Extended,M,Single,237,1,29,0,5,Personal Auto,Agent
US90854,No,Basic,M,Single,100,17,52,0,2,Personal Auto,Web
FX55357,No,Basic,M,Single,114,15,13,0,1,Corporate Auto,Branch
LR32149,No,Basic,F,Married,64,16,86,0,2,Personal Auto,Call Center
UK66803,No,Basic,F,Married,61,11,92,0,8,Corporate Auto,Branch
VO87159,No,Basic,F,Single,194,16,29,0,2,Personal Auto,Branch
QK23524,No,Extended,F,Married,131,5,2,0,1,Personal Auto,Agent
ZQ37164,No,Basic,F,Married,67,14,36,1,2,Personal Auto,Agent
FG47217,No,Basic,M,Married,63,1,56,0,1,Special Auto,Agent
FQ46354,No,Extended,M,Married,89,21,13,0,2,Personal Auto,Web
AG56998,No,Basic,M,Married,69,7,68,0,1,Corporate Auto,Branch
KG23128,Yes,Extended,M,Married,83,13,62,0,9,Personal Auto,Agent
NX34811,No,Premium,F,Married,103,29,15,0,6,Personal Auto,Call Center
PY79729,No,Basic,F,Divorced,70,1,76,4,1,Corporate Auto,Agent
VJ64329,Yes,Extended,F,Single,97,1,66,0,2,Corporate Auto,Branch
CO71312,No,Premium,F,Married,151,5,72,0,5,Personal Auto,Agent
VG83453,No,Extended,M,Married,93,30,58,0,1,Personal Auto,Call Center
JD78271,No,Basic,F,Married,104,2,14,0,9,Personal Auto,Call Center
XM69101,No,Extended,M,Married,96,21,2,0,4,Personal Auto,Branch
HK30754,No,Extended,M,Divorced,85,11,31,0,2,Special Auto,Agent
WJ47053,No,Basic,M,Single,63,30,34,0,2,Personal Auto,Call Center
HX36471,No,Extended,F,Single,93,2,70,0,9,Personal Auto,Branch
HS66275,No,Extended,F,Married,83,22,6,0,1,Personal Auto,Agent
MB75636,No,Basic,F,Married,61,13,60,0,1,Personal Auto,Agent
KB35786,No,Basic,M,Single,65,14,84,1,3,Personal Auto,Agent
LX42787,No,Basic,M,Single,69,6,12,0,1,Personal Auto,Branch
SS34897,No,Basic,M,Married,64,1,53,0,1,Personal Auto,Call Center
ZQ92997,No,Extended,M,Single,89,0,12,0,5,Personal Auto,Call Center
OB66874,No,Basic,F,Married,65,23,2,0,1,Personal Auto,Web
LE74625,No,Extended,M,Married,77,5,10,0,1,Personal Auto,Agent
QN60028,Yes,Basic,M,Married,69,4,65,0,1,Corporate Auto,Agent
GV19121,No,Basic,M,Single,69,9,72,5,3,Personal Auto,Branch
PS43764,Yes,Basic,M,Single,73,22,13,0,4,Special Auto,Call Center
YW60802,No,Basic,F,Single,116,19,99,0,1,Personal Auto,Web
UI80897,No,Basic,M,Divorced,71,1,87,0,8,Corporate Auto,Call Center
VV35420,Yes,Basic,M,Married,61,6,48,0,2,Personal Auto,Agent
RW61528,No,Premium,F,Single,119,2,80,1,2,Corporate Auto,Web
LT60268,No,Extended,F,Single,139,17,41,0,3,Personal Auto,Call Center
VA77345,No,Extended,F,Married,89,11,84,0,1,Special Auto,Call Center
WG15595,No,Basic,M,Married,69,12,51,0,1,Personal Auto,Agent
FZ45665,No,Basic,F,Single,61,13,37,0,2,Personal Auto,Agent
MM90239,Yes,Extended,M,Single,83,30,72,0,7,Personal Auto,Branch
UG18431,No,Basic,M,Married,108,9,78,0,2,Special Auto,Call Center
BE78308,No,Basic,M,Single,63,8,83,0,1,Personal Auto,Branch
EM29019,No,Basic,F,Married,105,35,46,0,9,Personal Auto,Call Center
SK37917,No,Basic,M,Single,73,28,8,0,3,Corporate Auto,Agent
DD68171,No,Extended,F,Married,88,22,64,0,1,Personal Auto,Agent
NF20746,No,Basic,F,Single,180,4,45,0,6,Personal Auto,Agent
PY48656,No,Extended,F,Married,78,4,26,1,5,Corporate Auto,Agent
AO42003,No,Basic,F,Married,104,23,64,0,2,Corporate Auto,Agent
DK41858,No,Basic,F,Married,72,6,55,0,7,Personal Auto,Agent
TY20016,No,Basic,M,Married,66,7,96,0,2,Personal Auto,Web
OH76118,No,Basic,F,Married,72,27,60,0,1,Personal Auto,Web
IZ79227,No,Extended,M,Married,76,10,95,0,1,Personal Auto,Agent
HN10814,No,Basic,M,Married,104,1,0,0,1,Personal Auto,Web
OD25312,No,Basic,M,Single,67,7,75,0,5,Personal Auto,Agent
ZR32858,No,Basic,F,Married,109,25,31,0,1,Personal Auto,Branch
FC68244,No,Extended,M,Married,76,4,16,0,4,Personal Auto,Web
VS86041,No,Basic,F,Married,68,16,61,0,1,Corporate Auto,Agent
EQ82942,No,Extended,F,Single,132,17,34,0,3,Personal Auto,Branch
ZE82255,No,Basic,F,Married,66,0,44,0,2,Corporate Auto,Branch
DA79544,No,Basic,M,Married,64,27,71,1,1,Personal Auto,Branch
WG33213,No,Basic,F,Divorced,70,31,39,1,1,Personal Auto,Call Center
DP97298,No,Extended,M,Single,123,1,95,0,4,Personal Auto,Call Center
JH73645,No,Basic,M,Single,71,4,64,4,2,Personal Auto,Call Center
SK98708,No,Premium,F,Single,117,0,42,0,1,Corporate Auto,Branch
ZZ62245,No,Extended,F,Single,97,31,34,2,9,Personal Auto,Web
AU46604,No,Basic,M,Single,64,0,8,1,1,Personal Auto,Agent
HD44279,No,Basic,F,Divorced,71,13,97,1,4,Personal Auto,Branch
LS99940,No,Extended,F,Married,83,29,46,0,1,Personal Auto,Web
EY27917,No,Basic,M,Married,108,33,90,0,9,Personal Auto,Call Center
ZJ22033,Yes,Basic,M,Single,69,13,15,0,1,Corporate Auto,Agent
TZ60132,No,Extended,F,Divorced,84,14,63,0,4,Corporate Auto,Branch
XG74199,No,Basic,M,Married,115,8,44,0,3,Personal Auto,Agent
YM74115,No,Basic,M,Married,67,15,85,0,1,Corporate Auto,Branch
LO48126,No,Basic,F,Married,61,33,34,0,1,Personal Auto,Call Center
NM37561,No,Basic,M,Married,187,14,22,1,1,Corporate Auto,Web
HW19141,No,Extended,F,Married,89,24,35,4,1,Corporate Auto,Call Center
OD21455,No,Basic,M,Single,69,1,25,0,4,Personal Auto,Call Center
WN14477,No,Extended,M,Divorced,86,29,45,0,2,Personal Auto,Branch
YK88644,No,Extended,M,Divorced,95,14,15,1,1,Personal Auto,Branch
YO41331,Yes,Extended,F,Married,94,14,38,1,1,Personal Auto,Call Center
PB39857,No,Extended,M,Married,126,34,48,0,1,Personal Auto,Agent
NW67881,No,Basic,M,Married,103,14,19,0,2,Personal Auto,Call Center
BN13780,No,Extended,F,Married,234,11,26,0,7,Personal Auto,Agent
EZ70847,No,Basic,F,Married,69,17,32,0,2,Corporate Auto,Agent
YR75102,No,Basic,M,Married,114,12,84,0,2,Personal Auto,Agent
RS30611,No,Extended,M,Married,89,20,19,0,4,Personal Auto,Branch
QT61438,No,Extended,M,Married,82,30,41,1,3,Corporate Auto,Branch
MD44130,No,Basic,M,Married,72,13,20,0,8,Corporate Auto,Branch
MS78828,No,Extended,F,Married,128,33,14,0,1,Personal Auto,Branch
DG31826,Yes,Basic,M,Married,62,1,99,0,5,Corporate Auto,Call Center
WW67905,No,Basic,M,Married,112,31,21,0,1,Corporate Auto,Agent
LS92540,No,Basic,F,Divorced,103,16,97,0,1,Corporate Auto,Call Center
RP92511,No,Extended,M,Married,139,24,11,0,5,Personal Auto,Agent
LK63879,No,Basic,F,Single,63,23,88,0,3,Personal Auto,Branch
BT20606,No,Basic,M,Married,73,3,81,1,7,Personal Auto,Agent
WW31823,No,Basic,F,Married,68,10,55,0,2,Personal Auto,Agent
MN79082,No,Extended,M,Married,82,20,74,1,3,Corporate Auto,Branch
