 satisfaccion , evaluacion ,numero_proyecto, horas_mensuales , antiguedad_empresa ,accidentes,promocionado,departamento,nivel_salario,abandono
 0.92 , 0.98 ,4, 161.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.78 , 0.99 ,2, 188.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.56 , 0.57 ,3, 205.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.82 , 0.63 ,3, 246.00 , 3.00 ,0,0,gerencia,intermedio,No
 0.26 , 0.98 ,5, 161.00 , 5.00 ,0,0,IT,intermedio,No
 0.69 , 0.85 ,5, 246.00 , 3.00 ,0,0,IT,intermedio,No
 0.78 , 0.83 ,4, 158.00 , 3.00 ,0,0,IT,alto,No
 0.67 , 0.86 ,3, 175.00 , 3.00 ,0,0,IT,bajo,No
 0.77 , 0.91 ,5, 268.00 , 3.00 ,1,0,IT,intermedio,No
 0.80 , 0.63 ,4, 211.00 , 2.00 ,0,0,producto,intermedio,No
 0.51 , 0.51 ,3, 274.00 , 2.00 ,0,0,producto,intermedio,No
 0.77 , 0.52 ,4, 241.00 , 3.00 ,0,0,producto,intermedio,No
 0.65 , 0.71 ,3, 170.00 , 2.00 ,0,0,producto,bajo,No
 0.58 , 0.53 ,3, 287.00 , 5.00 ,0,0,IT,bajo,No
 0.67 , 0.39 ,2, 235.00 , 6.00 ,0,0,laboratorio,bajo,No
 0.33 , 0.39 ,3, 98.00 , 3.00 ,1,0,laboratorio,bajo,No
 0.78 , 0.66 ,6, 105.00 , 5.00 ,1,0,laboratorio,bajo,No
 0.58 , 0.83 ,3, 226.00 , 3.00 ,0,0,laboratorio,bajo,No
 0.63 , 0.59 ,4, 171.00 , 4.00 ,0,0,laboratorio,bajo,No
 0.63 , 0.51 ,4, 153.00 , 4.00 ,0,0,laboratorio,bajo,No
 0.59 , 0.55 ,3, 183.00 , 4.00 ,0,0,marketing,bajo,No
 0.60 , 0.90 ,5, 139.00 , 3.00 ,0,0,ventas,bajo,No
 0.93 , 0.90 ,5, 210.00 , 3.00 ,0,0,contabilidad,bajo,No
 0.78 , 0.77 ,2, 177.00 , 4.00 ,0,0,soporte,bajo,No
 0.65 , 0.60 ,3, 148.00 , 2.00 ,0,0,tecnico,bajo,No
 1.00 , 0.61 ,4, 198.00 , 2.00 ,0,0,gerencia,bajo,No
 0.96 , 1.00 ,3, 137.00 , 4.00 ,1,0,marketing,bajo,No
 0.54 , 0.97 ,5, 233.00 , 3.00 ,1,0,marketing,bajo,No
 0.98 , 0.69 ,2, 204.00 , 4.00 ,0,0,marketing,bajo,No
 0.34 , 0.59 ,2, 164.00 , 2.00 ,0,0,ventas,bajo,No
 0.71 , 0.53 ,5, 162.00 , 2.00 ,0,0,ventas,bajo,No
 0.64 , 0.64 ,3, 180.00 , 2.00 ,1,0,ventas,bajo,No
 0.71 , 0.93 ,2, 199.00 , 2.00 ,0,0,ventas,bajo,No
 0.58 , 0.63 ,4, 190.00 , 2.00 ,0,0,ventas,intermedio,No
 0.87 , 0.96 ,4, 151.00 , 3.00 ,1,0,ventas,intermedio,No
 0.58 , 0.85 ,4, 162.00 , 3.00 ,0,0,ventas,intermedio,No
 0.87 , 0.67 ,3, 139.00 , 2.00 ,0,0,ventas,intermedio,No
 0.72 , 0.86 ,3, 231.00 , 3.00 ,1,0,ventas,intermedio,No
 0.67 , 0.83 ,5, 269.00 , 2.00 ,0,0,ventas,intermedio,No
 0.53 , 0.97 ,4, 249.00 , 3.00 ,0,0,ventas,intermedio,No
 0.78 , 0.61 ,3, 148.00 , 2.00 ,0,0,ventas,intermedio,No
 0.19 , 0.63 ,4, 233.00 , 5.00 ,0,0,ventas,intermedio,No
 1.00 , 0.88 ,4, 240.00 , 4.00 ,0,0,ventas,intermedio,No
 0.75 , 0.75 ,5, 229.00 , 2.00 ,1,0,ventas,intermedio,No
 0.29 , 0.66 ,3, 256.00 , 2.00 ,1,0,ventas,intermedio,No
 0.37 , 0.70 ,2, 188.00 , 2.00 ,0,0,ventas,alto,No
 0.78 , 0.50 ,3, 167.00 , 2.00 ,0,0,ventas,bajo,No
 0.24 , 0.64 ,5, 190.00 , 4.00 ,0,0,ventas,intermedio,No
 0.49 , 0.70 ,4, 168.00 , 3.00 ,0,0,contabilidad,intermedio,No
 0.18 , 0.64 ,6, 154.00 , 5.00 ,0,0,contabilidad,intermedio,No
 0.76 , 0.85 ,4, 135.00 , 3.00 ,0,0,contabilidad,intermedio,No
 0.50 , 0.97 ,4, 217.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.82 , 0.94 ,3, 253.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.97 , 0.94 ,3, 180.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.72 , 0.90 ,4, 225.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.98 , 0.64 ,4, 134.00 , 3.00 ,1,0,tecnico,bajo,No
 0.76 , 0.73 ,3, 192.00 , 2.00 ,0,0,tecnico,bajo,No
 0.72 , 0.88 ,3, 224.00 , 3.00 ,0,0,tecnico,bajo,No
 0.96 , 0.91 ,3, 260.00 , 5.00 ,0,0,tecnico,bajo,No
 0.62 , 0.78 ,3, 178.00 , 3.00 ,1,0,tecnico,bajo,No
 0.25 , 0.98 ,4, 166.00 , 5.00 ,1,0,tecnico,bajo,No
 0.82 , 0.56 ,5, 180.00 , 3.00 ,0,0,tecnico,bajo,No
 0.59 , 0.90 ,3, 189.00 , 2.00 ,0,0,tecnico,bajo,No
 0.94 , 0.73 ,3, 154.00 , 3.00 ,0,0,tecnico,bajo,No
 0.72 , 0.88 ,3, 236.00 , 3.00 ,0,0,tecnico,bajo,No
 0.53 , 0.78 ,5, 198.00 , 3.00 ,0,0,tecnico,bajo,No
 0.67 , 0.83 ,3, 148.00 , 3.00 ,0,0,soporte,bajo,No
 0.99 , 0.52 ,4, 205.00 , 2.00 ,0,0,soporte,bajo,No
 0.64 , 0.53 ,4, 133.00 , 3.00 ,0,0,soporte,bajo,No
 0.61 , 0.57 ,4, 160.00 , 3.00 ,1,0,soporte,bajo,No
 0.89 , 0.85 ,4, 201.00 , 2.00 ,1,0,soporte,bajo,No
 0.61 , 0.70 ,5, 157.00 , 4.00 ,0,0,soporte,bajo,No
 0.90 , 0.74 ,3, 260.00 , 2.00 ,0,0,soporte,intermedio,No
 0.96 , 0.51 ,5, 152.00 , 3.00 ,0,0,soporte,intermedio,No
 0.62 , 0.55 ,4, 218.00 , 3.00 ,0,0,soporte,intermedio,No
 0.89 , 0.57 ,3, 252.00 , 2.00 ,0,0,soporte,intermedio,No
 0.52 , 0.67 ,4, 216.00 , 3.00 ,0,0,soporte,intermedio,No
 0.66 , 0.99 ,3, 183.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.96 , 0.60 ,5, 269.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.95 , 0.89 ,5, 132.00 , 4.00 ,0,0,tecnico,intermedio,No
 0.75 , 0.98 ,4, 170.00 , 4.00 ,0,0,gerencia,intermedio,No
 0.39 , 0.87 ,5, 257.00 , 5.00 ,1,0,IT,intermedio,No
 0.93 , 0.69 ,3, 138.00 , 2.00 ,0,0,IT,intermedio,No
 0.44 , 0.54 ,3, 115.00 , 3.00 ,0,0,IT,intermedio,No
 0.90 , 0.67 ,3, 165.00 , 2.00 ,0,0,IT,alto,No
 0.75 , 0.81 ,3, 214.00 , 3.00 ,0,0,IT,bajo,No
 0.45 , 0.75 ,2, 246.00 , 2.00 ,0,0,producto,intermedio,No
 0.42 , 0.60 ,2, 188.00 , 3.00 ,0,0,producto,intermedio,No
 0.99 , 0.82 ,3, 255.00 , 2.00 ,0,0,producto,intermedio,No
 0.89 , 0.91 ,4, 190.00 , 2.00 ,0,0,producto,intermedio,No
 0.96 , 0.90 ,4, 164.00 , 4.00 ,0,0,IT,bajo,No
 0.50 , 0.46 ,3, 165.00 , 3.00 ,0,0,laboratorio,bajo,No
 0.59 , 0.59 ,3, 141.00 , 3.00 ,0,0,laboratorio,bajo,No
 0.57 , 0.69 ,3, 154.00 , 2.00 ,0,0,laboratorio,bajo,No
 1.00 , 0.87 ,3, 165.00 , 2.00 ,0,0,laboratorio,bajo,No
 0.60 , 0.59 ,5, 266.00 , 2.00 ,0,0,laboratorio,bajo,No
 0.21 , 0.85 ,6, 235.00 , 6.00 ,0,0,laboratorio,bajo,No
 0.63 , 0.83 ,4, 159.00 , 2.00 ,0,0,marketing,bajo,No
 0.80 , 0.82 ,3, 218.00 , 3.00 ,0,0,ventas,bajo,No
 0.51 , 0.96 ,3, 149.00 , 4.00 ,0,0,contabilidad,bajo,No
 0.89 , 0.96 ,5, 239.00 , 3.00 ,0,0,soporte,bajo,No
 0.83 , 0.58 ,4, 225.00 , 3.00 ,0,0,tecnico,bajo,No
 0.77 , 0.74 ,6, 247.00 , 3.00 ,0,0,gerencia,bajo,No
 0.79 , 0.99 ,4, 183.00 , 2.00 ,0,0,marketing,bajo,No
 0.63 , 0.85 ,5, 214.00 , 2.00 ,0,0,marketing,bajo,No
 0.68 , 0.48 ,5, 113.00 , 2.00 ,0,0,marketing,bajo,No
 0.74 , 0.69 ,4, 244.00 , 2.00 ,0,0,ventas,bajo,No
 0.49 , 0.67 ,6, 286.00 , 4.00 ,0,0,ventas,bajo,No
 0.46 , 0.55 ,3, 139.00 , 2.00 ,0,0,ventas,intermedio,No
 0.90 , 0.91 ,5, 176.00 , 3.00 ,0,0,ventas,intermedio,No
 0.70 , 0.67 ,5, 136.00 , 3.00 ,0,0,ventas,intermedio,No
 0.84 , 0.71 ,4, 222.00 , 2.00 ,0,0,ventas,intermedio,No
 0.89 , 0.77 ,4, 269.00 , 4.00 ,0,0,ventas,intermedio,No
 0.59 , 0.87 ,4, 183.00 , 2.00 ,0,0,ventas,intermedio,No
 0.57 , 0.72 ,3, 206.00 , 3.00 ,0,0,ventas,intermedio,No
 0.53 , 0.49 ,3, 158.00 , 3.00 ,0,0,ventas,intermedio,No
 0.83 , 0.89 ,4, 136.00 , 3.00 ,0,0,ventas,intermedio,No
 0.51 , 0.66 ,4, 182.00 , 2.00 ,0,0,ventas,intermedio,No
 0.78 , 0.61 ,4, 268.00 , 3.00 ,0,0,ventas,intermedio,No
 0.52 , 0.69 ,3, 144.00 , 3.00 ,0,0,ventas,intermedio,No
 0.42 , 0.50 ,5, 286.00 , 4.00 ,0,0,ventas,alto,No
 0.61 , 0.38 ,2, 268.00 , 3.00 ,0,0,ventas,bajo,No
 0.85 , 1.00 ,3, 255.00 , 3.00 ,0,0,ventas,intermedio,No
 0.17 , 0.85 ,6, 245.00 , 5.00 ,0,0,ventas,intermedio,No
 0.79 , 0.52 ,3, 134.00 , 2.00 ,1,0,ventas,intermedio,No
 0.56 , 0.98 ,3, 251.00 , 3.00 ,1,0,contabilidad,intermedio,No
 0.50 , 0.73 ,5, 165.00 , 2.00 ,0,0,contabilidad,bajo,No
 0.51 , 0.53 ,3, 223.00 , 2.00 ,1,0,contabilidad,bajo,No
 0.77 , 0.67 ,4, 225.00 , 4.00 ,0,0,recursos_humanos,bajo,No
 0.84 , 0.90 ,3, 196.00 , 3.00 ,1,0,recursos_humanos,bajo,No
 0.21 , 0.49 ,3, 253.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.65 , 0.57 ,5, 222.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.95 , 0.87 ,4, 135.00 , 3.00 ,0,0,tecnico,bajo,No
 0.80 , 0.75 ,4, 217.00 , 2.00 ,0,0,tecnico,bajo,No
 0.77 , 0.85 ,5, 192.00 , 2.00 ,0,0,tecnico,bajo,No
 0.57 , 0.70 ,3, 172.00 , 3.00 ,0,0,tecnico,bajo,No
 0.92 , 0.55 ,4, 183.00 , 3.00 ,0,0,tecnico,bajo,No
 1.00 , 0.71 ,5, 186.00 , 2.00 ,0,0,tecnico,bajo,No
 0.85 , 0.67 ,4, 163.00 , 3.00 ,0,0,tecnico,bajo,No
 0.57 , 0.80 ,4, 262.00 , 3.00 ,0,0,tecnico,bajo,No
 0.66 , 0.68 ,3, 202.00 , 3.00 ,0,0,tecnico,bajo,No
 0.85 , 0.80 ,4, 248.00 , 3.00 ,0,0,tecnico,bajo,No
 0.99 , 0.50 ,5, 214.00 , 2.00 ,0,0,tecnico,bajo,No
 0.91 , 0.82 ,4, 260.00 , 4.00 ,0,0,soporte,bajo,No
 0.96 , 0.97 ,4, 260.00 , 3.00 ,0,0,soporte,bajo,No
 0.49 , 0.52 ,4, 251.00 , 2.00 ,0,0,soporte,bajo,No
 0.39 , 0.85 ,5, 179.00 , 5.00 ,0,0,soporte,bajo,No
 0.87 , 0.74 ,4, 178.00 , 2.00 ,1,0,soporte,intermedio,No
 0.19 , 0.85 ,6, 210.00 , 4.00 ,0,0,soporte,intermedio,No
 0.90 , 0.83 ,3, 273.00 , 4.00 ,0,0,soporte,intermedio,No
 0.50 , 0.50 ,5, 166.00 , 2.00 ,0,0,soporte,intermedio,No
 0.70 , 0.90 ,5, 246.00 , 2.00 ,0,0,soporte,intermedio,No
 0.52 , 0.55 ,5, 192.00 , 3.00 ,0,0,soporte,intermedio,No
 0.71 , 0.69 ,3, 274.00 , 3.00 ,0,0,soporte,intermedio,No
 0.40 , 0.41 ,3, 232.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.96 , 0.53 ,3, 158.00 , 4.00 ,0,0,tecnico,intermedio,No
 0.86 , 0.92 ,5, 137.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.68 , 0.85 ,3, 209.00 , 2.00 ,0,0,gerencia,intermedio,No
 0.56 , 0.64 ,3, 206.00 , 2.00 ,0,0,IT,intermedio,No
 0.65 , 0.56 ,3, 230.00 , 2.00 ,0,0,IT,alto,No
 0.98 , 0.61 ,5, 239.00 , 3.00 ,0,0,IT,bajo,No
 0.18 , 0.51 ,5, 159.00 , 6.00 ,0,0,IT,intermedio,No
 0.66 , 0.65 ,4, 244.00 , 2.00 ,0,0,IT,intermedio,No
 0.14 , 0.51 ,5, 259.00 , 5.00 ,0,0,producto,intermedio,No
 0.94 , 0.80 ,5, 245.00 , 3.00 ,1,0,producto,intermedio,No
 0.56 , 1.00 ,3, 141.00 , 2.00 ,1,0,producto,bajo,No
 0.56 , 0.80 ,5, 202.00 , 4.00 ,0,0,producto,bajo,No
 0.59 , 0.89 ,5, 143.00 , 3.00 ,1,0,IT,bajo,No
 0.63 , 0.62 ,4, 286.00 , 5.00 ,1,0,laboratorio,bajo,No
 0.97 , 0.88 ,5, 173.00 , 3.00 ,0,0,laboratorio,bajo,No
 0.76 , 0.70 ,5, 195.00 , 3.00 ,0,0,laboratorio,bajo,No
 0.85 , 0.58 ,4, 167.00 , 4.00 ,0,0,laboratorio,bajo,No
 0.23 , 0.73 ,5, 197.00 , 4.00 ,1,0,laboratorio,bajo,No
 0.68 , 0.62 ,3, 255.00 , 5.00 ,0,0,laboratorio,bajo,No
 0.71 , 0.73 ,3, 274.00 , 3.00 ,0,0,marketing,bajo,No
 0.50 , 0.59 ,3, 192.00 , 2.00 ,0,0,ventas,bajo,No
 0.61 , 0.70 ,3, 225.00 , 3.00 ,0,0,contabilidad,bajo,No
 0.99 , 0.65 ,3, 209.00 , 2.00 ,1,0,soporte,bajo,No
 0.97 , 0.86 ,5, 222.00 , 3.00 ,0,0,tecnico,bajo,No
 0.82 , 0.71 ,5, 208.00 , 2.00 ,0,0,gerencia,bajo,No
 0.72 , 0.68 ,5, 162.00 , 5.00 ,0,0,marketing,bajo,No
 0.53 , 0.74 ,3, 135.00 , 2.00 ,0,0,marketing,bajo,No
 0.55 , 0.87 ,4, 200.00 , 3.00 ,0,0,marketing,bajo,No
 0.52 , 0.53 ,4, 159.00 , 4.00 ,0,0,ventas,bajo,No
 0.80 , 0.81 ,5, 156.00 , 2.00 ,0,0,ventas,bajo,No
 0.51 , 0.95 ,4, 169.00 , 3.00 ,1,0,ventas,bajo,No
 0.66 , 0.65 ,4, 154.00 , 3.00 ,0,0,ventas,intermedio,No
 0.56 , 0.43 ,2, 169.00 , 3.00 ,0,0,ventas,intermedio,No
 0.50 , 0.84 ,3, 233.00 , 3.00 ,1,0,ventas,intermedio,No
 0.94 , 0.78 ,3, 218.00 , 2.00 ,1,0,ventas,intermedio,No
 0.42 , 0.80 ,4, 279.00 , 6.00 ,0,0,ventas,intermedio,No
 0.60 , 0.61 ,3, 195.00 , 3.00 ,0,0,ventas,intermedio,No
 0.55 , 0.71 ,4, 223.00 , 3.00 ,0,0,ventas,intermedio,No
 0.76 , 0.72 ,3, 275.00 , 4.00 ,1,0,ventas,intermedio,No
 0.84 , 0.74 ,3, 234.00 , 3.00 ,1,0,ventas,intermedio,No
 0.33 , 0.62 ,4, 113.00 , 6.00 ,0,0,ventas,intermedio,No
 0.61 , 0.95 ,3, 133.00 , 5.00 ,0,0,ventas,intermedio,No
 0.91 , 0.93 ,5, 158.00 , 4.00 ,0,0,ventas,intermedio,No
 0.73 , 0.74 ,4, 214.00 , 3.00 ,0,0,ventas,alto,No
 0.87 , 0.67 ,4, 272.00 , 4.00 ,0,0,ventas,bajo,No
 0.38 , 0.42 ,2, 127.00 , 4.00 ,0,0,ventas,intermedio,No
 0.80 , 0.51 ,4, 141.00 , 3.00 ,1,0,ventas,intermedio,No
 0.69 , 0.80 ,5, 263.00 , 3.00 ,1,0,contabilidad,intermedio,No
 0.99 , 0.92 ,5, 174.00 , 5.00 ,0,0,contabilidad,intermedio,No
 0.92 , 0.76 ,5, 246.00 , 2.00 ,1,0,contabilidad,bajo,No
 0.60 , 0.88 ,3, 201.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.89 , 0.93 ,3, 181.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.91 , 0.93 ,3, 238.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.35 , 0.52 ,3, 167.00 , 2.00 ,0,0,recursos_humanos,bajo,No
 0.88 , 0.68 ,5, 224.00 , 2.00 ,0,0,tecnico,bajo,No
 0.66 , 0.69 ,3, 182.00 , 3.00 ,1,0,tecnico,bajo,No
 0.21 , 0.55 ,4, 189.00 , 2.00 ,0,0,tecnico,bajo,No
 0.78 , 0.64 ,3, 169.00 , 2.00 ,1,0,tecnico,intermedio,No
 0.21 , 0.96 ,4, 287.00 , 5.00 ,0,0,tecnico,intermedio,No
 0.64 , 0.94 ,3, 150.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.68 , 0.95 ,4, 146.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.99 , 0.87 ,4, 162.00 , 4.00 ,0,0,tecnico,intermedio,No
 0.85 , 0.55 ,4, 158.00 , 5.00 ,0,0,tecnico,intermedio,No
 0.86 , 0.51 ,3, 185.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.89 , 0.98 ,3, 214.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.49 , 0.85 ,4, 200.00 , 3.00 ,0,0,soporte,intermedio,No
 0.76 , 0.97 ,4, 219.00 , 2.00 ,0,0,soporte,intermedio,No
 0.79 , 0.87 ,3, 218.00 , 3.00 ,0,0,soporte,intermedio,No
 0.89 , 0.64 ,4, 237.00 , 2.00 ,0,0,soporte,intermedio,No
 0.34 , 0.51 ,3, 105.00 , 3.00 ,0,0,soporte,intermedio,No
 0.81 , 0.92 ,3, 251.00 , 3.00 ,1,0,soporte,intermedio,No
 0.96 , 0.70 ,3, 227.00 , 2.00 ,0,0,soporte,intermedio,No
 0.70 , 0.87 ,3, 158.00 , 2.00 ,0,0,soporte,intermedio,No
 0.92 , 0.61 ,4, 252.00 , 2.00 ,0,0,soporte,intermedio,No
 0.50 , 0.76 ,4, 198.00 , 3.00 ,0,0,soporte,intermedio,No
 0.75 , 0.72 ,2, 192.00 , 3.00 ,0,0,soporte,intermedio,No
 0.42 , 0.38 ,2, 139.00 , 4.00 ,0,0,tecnico,intermedio,No
 0.29 , 0.40 ,6, 205.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.91 , 0.48 ,3, 224.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.55 , 0.97 ,4, 267.00 , 4.00 ,0,0,gerencia,intermedio,No
 0.57 , 0.81 ,4, 200.00 , 3.00 ,1,0,IT,intermedio,No
 0.27 , 0.48 ,3, 97.00 , 6.00 ,0,0,IT,intermedio,No
 0.70 , 0.43 ,6, 253.00 , 3.00 ,0,0,IT,alto,No
 0.63 , 0.68 ,4, 191.00 , 2.00 ,0,0,IT,alto,No
 0.97 , 0.63 ,5, 199.00 , 2.00 ,1,0,IT,alto,No
 0.28 , 0.52 ,3, 127.00 , 4.00 ,0,0,producto,alto,No
 0.70 , 0.60 ,3, 187.00 , 2.00 ,0,0,producto,alto,No
 0.83 , 0.51 ,4, 215.00 , 3.00 ,0,0,producto,alto,No
 0.22 , 0.76 ,4, 176.00 , 6.00 ,1,0,producto,alto,No
 0.55 , 0.47 ,3, 194.00 , 2.00 ,0,0,IT,alto,No
 0.33 , 0.77 ,3, 216.00 , 3.00 ,0,0,laboratorio,alto,No
 0.50 , 0.78 ,4, 185.00 , 3.00 ,0,0,laboratorio,alto,No
 0.93 , 0.88 ,5, 140.00 , 3.00 ,0,0,laboratorio,alto,No
 0.77 , 0.66 ,3, 260.00 , 4.00 ,0,0,laboratorio,alto,No
 0.93 , 0.97 ,5, 137.00 , 4.00 ,0,0,laboratorio,bajo,No
 0.72 , 1.00 ,4, 151.00 , 2.00 ,0,0,laboratorio,bajo,No
 0.78 , 0.53 ,3, 152.00 , 2.00 ,0,0,marketing,bajo,No
 0.55 , 0.75 ,4, 166.00 , 2.00 ,0,0,ventas,bajo,No
 0.39 , 0.86 ,3, 261.00 , 2.00 ,0,0,contabilidad,bajo,No
 0.67 , 0.78 ,3, 235.00 , 3.00 ,0,0,soporte,bajo,No
 0.61 , 0.89 ,3, 201.00 , 2.00 ,0,0,tecnico,bajo,No
 0.60 , 0.69 ,6, 250.00 , 5.00 ,1,0,gerencia,bajo,No
 0.48 , 0.64 ,4, 146.00 , 2.00 ,0,0,marketing,bajo,No
 0.75 , 0.84 ,4, 195.00 , 3.00 ,0,0,marketing,bajo,No
 0.87 , 0.58 ,4, 259.00 , 3.00 ,0,0,marketing,bajo,No
 0.51 , 0.54 ,4, 166.00 , 4.00 ,1,0,ventas,bajo,No
 0.63 , 0.90 ,4, 188.00 , 4.00 ,1,0,ventas,bajo,No
 0.60 , 0.57 ,3, 203.00 , 2.00 ,0,0,ventas,bajo,No
 0.70 , 0.99 ,3, 167.00 , 3.00 ,0,0,ventas,bajo,No
 0.50 , 0.99 ,2, 258.00 , 3.00 ,1,0,ventas,intermedio,No
 0.59 , 0.51 ,2, 126.00 , 3.00 ,0,0,ventas,intermedio,No
 0.52 , 0.39 ,6, 246.00 , 4.00 ,0,0,ventas,intermedio,No
 0.55 , 0.49 ,3, 205.00 , 3.00 ,0,0,ventas,intermedio,No
 0.81 , 0.62 ,5, 201.00 , 3.00 ,1,0,ventas,intermedio,No
 0.94 , 0.98 ,4, 197.00 , 3.00 ,0,0,ventas,intermedio,No
 0.98 , 0.61 ,3, 272.00 , 3.00 ,0,0,ventas,intermedio,No
 0.83 , 0.84 ,4, 206.00 , 2.00 ,0,0,ventas,intermedio,No
 0.93 , 0.62 ,3, 184.00 , 3.00 ,0,0,ventas,intermedio,No
 0.99 , 0.54 ,3, 199.00 , 2.00 ,0,0,ventas,intermedio,No
 0.55 , 0.57 ,4, 220.00 , 3.00 ,0,0,ventas,intermedio,No
 0.96 , 0.83 ,3, 233.00 , 3.00 ,0,0,ventas,intermedio,No
 0.28 , 0.77 ,3, 221.00 , 3.00 ,0,0,ventas,alto,No
 0.97 , 0.60 ,6, 168.00 , 5.00 ,1,0,ventas,alto,No
 0.80 , 0.78 ,3, 251.00 , 3.00 ,0,0,ventas,alto,No
 0.75 , 0.55 ,2, 188.00 , 3.00 ,0,0,contabilidad,alto,No
 0.89 , 0.88 ,3, 203.00 , 3.00 ,0,0,contabilidad,alto,No
 0.60 , 0.76 ,5, 168.00 , 2.00 ,1,0,contabilidad,alto,No
 0.73 , 0.98 ,3, 227.00 , 2.00 ,1,0,recursos_humanos,alto,No
 0.88 , 0.75 ,4, 159.00 , 2.00 ,0,0,recursos_humanos,alto,No
 0.50 , 0.70 ,3, 159.00 , 3.00 ,0,0,recursos_humanos,bajo,No
 0.53 , 0.78 ,5, 275.00 , 5.00 ,0,0,recursos_humanos,bajo,No
 0.95 , 0.43 ,6, 283.00 , 2.00 ,0,0,tecnico,bajo,No
 0.94 , 0.53 ,5, 169.00 , 3.00 ,0,0,tecnico,bajo,No
 0.49 , 0.80 ,3, 227.00 , 4.00 ,1,0,tecnico,bajo,No
 0.59 , 0.57 ,3, 147.00 , 4.00 ,0,0,tecnico,bajo,No
 0.51 , 0.91 ,3, 227.00 , 2.00 ,0,0,tecnico,bajo,No
 0.66 , 0.66 ,4, 166.00 , 3.00 ,0,0,tecnico,bajo,No
 0.76 , 0.94 ,4, 168.00 , 6.00 ,0,0,tecnico,intermedio,No
 0.12 , 0.59 ,3, 229.00 , 6.00 ,0,0,tecnico,intermedio,No
 0.84 , 0.65 ,3, 134.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.94 , 0.81 ,3, 196.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.63 , 0.84 ,4, 181.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.79 , 0.99 ,4, 177.00 , 3.00 ,1,0,soporte,intermedio,No
 0.85 , 0.68 ,3, 272.00 , 2.00 ,1,0,soporte,intermedio,No
 0.74 , 0.52 ,3, 213.00 , 3.00 ,0,0,soporte,intermedio,No
 0.23 , 0.75 ,6, 220.00 , 3.00 ,0,0,soporte,intermedio,No
 0.62 , 0.51 ,4, 274.00 , 2.00 ,0,0,soporte,intermedio,No
 0.36 , 0.56 ,6, 242.00 , 6.00 ,0,0,soporte,intermedio,No
 0.70 , 0.83 ,4, 182.00 , 3.00 ,0,0,soporte,intermedio,No
 0.57 , 0.75 ,5, 172.00 , 4.00 ,0,0,soporte,intermedio,No
 0.83 , 0.99 ,3, 226.00 , 3.00 ,0,0,soporte,intermedio,No
 0.71 , 0.96 ,3, 132.00 , 2.00 ,0,0,soporte,intermedio,No
 0.23 , 0.72 ,6, 121.00 , 3.00 ,0,0,soporte,intermedio,No
 0.59 , 0.69 ,4, 207.00 , 2.00 ,0,0,tecnico,intermedio,No
 0.69 , 0.61 ,2, 141.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.63 , 0.81 ,5, 189.00 , 3.00 ,0,0,tecnico,intermedio,No
 0.90 , 0.59 ,6, 269.00 , 4.00 ,1,0,gerencia,intermedio,No
 0.31 , 0.57 ,4, 200.00 , 4.00 ,0,0,IT,intermedio,No
 0.92 , 0.62 ,3, 199.00 , 2.00 ,0,0,IT,intermedio,No
 0.96 , 0.87 ,4, 213.00 , 3.00 ,0,0,IT,intermedio,No
 0.66 , 0.51 ,6, 105.00 , 4.00 ,0,0,IT,alto,No
 0.48 , 0.97 ,4, 141.00 , 2.00 ,0,0,IT,bajo,No
 0.15 , 0.55 ,3, 255.00 , 3.00 ,1,0,producto,intermedio,No
 0.59 , 0.79 ,3, 217.00 , 4.00 ,0,0,producto,intermedio,No
 0.66 , 0.85 ,6, 165.00 , 5.00 ,0,0,producto,intermedio,No
 0.69 , 0.92 ,5, 220.00 , 2.00 ,0,0,producto,intermedio,No
 0.65 , 0.79 ,4, 241.00 , 4.00 ,0,0,IT,intermedio,No
 0.58 , 0.94 ,5, 274.00 , 3.00 ,0,0,laboratorio,intermedio,No
 0.72 , 0.57 ,4, 224.00 , 4.00 ,0,0,laboratorio,intermedio,No
